公開情報区分コード,公開情報区分,雇用形態区分コード,雇用形態区分,給与区分コード,給与区分,職種コード,職種名（表示名）,特徴コード,特徴名（表示名）,都道府県コード,都道府県名,市区町村コード対応都道府県コード,市区町村コード,市区町村名,最寄駅コード,駅名,自分力パラメータコード,自分力パラメータ名（表示名）,自分力パラメータ値,自分力パラメータ値名（表示名）,タグコード,タグ名（表示名）,固定残業代有無コード,固定残業代有無区分,勤務形態コード,勤務形態区分,社会保険整備状況コード,社会保険整備状況区分,試用期間有無コード,試用期間有無区分
,,,,,,,,,,,,,,,8175,湯前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8176,湯之元,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8177,由布院,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8178,夜明,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8179,暘谷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8180,吉井(長崎),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8181,吉尾,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8182,吉塚,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8183,吉富(福岡),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8184,吉野(福岡),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8185,吉野ケ里公園,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8186,吉松,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8187,呼野,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8188,榎原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8189,竜ケ水,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8190,若松,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8191,和白(ＪＲ),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8192,和白(西鉄),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8193,渡瀬(福岡),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8194,和多田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8195,渡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8196,印旛日本医大,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8197,青柳町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8198,西線９条旭山公園通,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8199,石山通,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8200,魚市場通,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8201,柏木町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8202,行啓通,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8203,幌南小学校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8204,駒場車庫前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8205,五稜郭公園前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8206,函館アリーナ前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8207,昭和橋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8208,十字街,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8209,杉並町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8210,静修学園前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8211,資生館小学校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8212,千歳町(北海道),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8213,中央区役所前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8214,中央図書館前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8215,中央病院前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8216,千代台,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8217,電車事業所前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8218,中島公園通,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8219,西１５丁目,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8220,西８丁目,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8221,西４丁目,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8223,西線１１条,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8224,西線１４条,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8225,西線１６条,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8226,西線６条,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8227,函館駅前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8228,函館どつく前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8229,東屯田通,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8230,東本願寺前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8231,深堀町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8232,宝来町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8233,堀川町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8234,松風町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8235,谷地頭,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8236,山鼻９条,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8237,山鼻１９条,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8238,湯の川,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8239,湯の川温泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8240,ロープウェイ入口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8241,芦野公園,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8243,飯坂温泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8244,医王寺前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8245,田舎館,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8246,岩代清水,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8249,運動公園前(青森),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8251,大沢内,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8252,大鰐,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8254,嘉瀬,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8255,金木,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8256,上松川,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8257,川倉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8259,義塾高校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8263,小栗山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8265,五農校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8266,境松,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8267,桜水,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8268,笹谷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8269,鯖石,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8274,宿川原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8275,聖愛中高前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8277,曽根田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8279,館田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8280,千年,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8281,中央弘前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8282,津軽飯詰,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8283,津軽大沢,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8284,津軽尾上,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8285,津軽五所川原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8286,津軽中里,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8294,弘前学院大前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8295,柏農高校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8296,花水坂,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8297,弘前東高前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8299,平賀,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8300,弘高下,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8301,毘沙門,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8302,美術館図書館前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8303,深郷田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8306,松木平,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8313,阿字ケ浦,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8315,磯崎,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8319,金上,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8320,神農原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8326,下仁田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8328,上州一ノ宮,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8329,上州富岡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8330,上州七日市,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8331,上州新屋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8332,上州福島,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8334,千平,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8337,殿山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8339,中根,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8340,那珂湊,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8341,南蛇井,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8342,西富岡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8343,西山名,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8344,西吉井,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8345,工機前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8346,根小屋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8348,東富岡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8351,平磯,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8353,馬庭,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8356,南高崎,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8360,山名,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8361,赤坂上,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8362,朝陽,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8366,上田原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8367,延徳,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8368,渕東,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8369,大庭,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8371,小布施,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8373,神畑,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8375,北須坂,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8376,北新・松本大学前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8377,権堂,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8378,三溝,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8379,塩田町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8381,信濃荒井,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8383,信濃竹原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8385,信濃吉田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8386,下新,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8387,下之郷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8388,城下(長野),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8389,新島々,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8390,信州中野,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8391,須坂,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8392,善光寺下,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8394,大学前(長野),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8395,都住,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8396,寺下,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8397,中塩田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8399,中野松川,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8400,新村,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8401,西松本,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8402,波田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8404,附属中学前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8405,別所温泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8406,舞田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8408,三好町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8410,森口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8411,八木沢,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8413,湯田中,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8414,夜間瀬,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8417,青部,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8418,赤岩口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8419,芦原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8420,東田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8421,東田坂上,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8422,家山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8423,井川,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8424,入江岡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8425,運動公園前(愛知),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8426,駅前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8427,上島,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8428,遠州岩水寺,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8429,遠州小林,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8430,遠州小松,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8431,遠州芝本,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8432,遠州西ケ崎,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8433,曳馬,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8434,遠州病院,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8435,老津,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8436,大清水,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8437,奥泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8438,奥大井湖上,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8439,音羽町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8440,アプトいちしろ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8441,尾盛,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8442,春日町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8443,神尾,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8444,神谷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8445,川根小山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8446,川根両国,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8447,閑蔵,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8448,岳南江尾,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8449,岳南原田,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8450,岳南富士岡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8451,美薗中央公園,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8452,狐ケ崎,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8453,県総合運動場,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8454,県立美術館前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8455,小池,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8456,合格,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8457,崎平,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8458,さぎの宮,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8459,桜橋(静岡),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8460,川根温泉笹間渡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8461,沢間,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8462,塩郷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8463,下泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8464,新金谷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8465,新静岡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8466,新清水,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8467,新豊橋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8468,新浜松,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8469,自動車学校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8470,地名,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8471,杉山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8472,助信,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8473,須津,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8474,駿河徳山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8475,積志,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8476,千頭,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8477,接岨峡温泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8478,豊橋公園前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8479,高師,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8480,田野口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8481,第一通り,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8482,代官町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8483,愛知大学前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8484,豊島,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8485,土本,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8486,長島ダム,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8487,ジヤトコ前(ジヤトコ１地区前),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8488,抜里,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8490,浜北,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8491,東八町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8492,日切,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8493,比奈,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8494,日吉町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8495,ひらんだ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8496,福用,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8497,札木,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8498,古庄,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8499,本吉原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8500,前畑,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8501,御門台,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8502,三河田原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8503,南栄,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8504,向ケ丘,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8505,柳生橋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8506,やぐま台,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8507,吉原本町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8508,朝日大塚,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8509,朝日野,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8510,尼子,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8511,市辺,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8512,愛知川,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8515,学門,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8516,紀伊御坊,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8517,京セラ前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8518,五箇荘,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8521,新八日市,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8522,多賀大社前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8524,太郎坊宮前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8525,大学前(滋賀),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8526,鳥居本,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8527,長谷野,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8528,西御坊,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8529,彦根口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8530,水口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8531,水口石橋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8532,水口城南,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8533,水口松尾,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8534,八日市,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8535,朝菜町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8536,浅水,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8537,荒町(富山),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8538,粟ケ崎,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8539,あわら湯のまち,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8540,家久,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8542,井口(石川),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8543,内灘,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8544,宇奈月,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8546,江尻,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8547,越前開発,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8548,越前島橋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8549,越前新保,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8550,越前竹原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8551,越前野中,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8552,江端,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8553,追分口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8554,大庄,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8555,大関,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8556,荻布,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8557,大河端,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8558,押野,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8559,乙丸,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8560,海王丸,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8561,開発,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8562,蚊爪,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8564,片原町(富山),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8565,勝山,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8566,鐘釣,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8567,サンドーム西,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8568,上滝,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8569,上堀,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8570,上諸江,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8571,観音町(福井),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8572,北間,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8573,商工会議所前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8575,黒薙,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8576,欅平,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8577,足羽山公園口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8578,広貫堂前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8579,光明寺,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8580,越ノ潟,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8581,小舟渡,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8583,仁愛女子高校,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8584,坂下町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8585,桜橋(富山),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8587,三十八社,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8588,山王(福井),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8589,志貴野中学校前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8590,四十万,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8591,下志比,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8592,庄川口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8593,志比堺,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8594,トヨタモビリティ富山　Ｇスクエア五福前(五福末広町),,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8595,新西金沢,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8596,新能町,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8597,新福井,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8598,新町口,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8599,クロスベイ前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8600,新吉久,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8601,諏訪川原,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8603,曽谷,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8604,高岡駅,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8605,たけふ新,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8606,太郎丸エンゼルランド,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8607,富山大学前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8608,大川寺,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8610,地鉄ビル前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8611,鶴来,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8612,電気ビル前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8613,鳥羽中,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8614,電鉄富山駅・エスタ前,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8615,道法寺,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8616,轟,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8617,中新湊,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8618,中角,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8620,中伏木,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8621,七ツ屋,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8622,西泉,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8623,西鯖江,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8624,北府,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8625,西中野,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,8626,西長田ゆりの里,,,,,,,,,,,,,,
